"id","calories","proteins","fat","carbohydrate","name","image"
"801","22","2.3","0.3","4","Sawi","https://i0.wp.com/resepkoki.id/wp-content/uploads/2018/02/sawi-hijau.jpg?fit=700%2C465&ssl=1"
"802","9","1","0.1","1.7","Sawi putih / pecai segar","https://res.cloudinary.com/dk0z4ums3/image/upload/v1562321062/attached_image/simak-manfaat-sawi-putih-dan-cara-mengolahnya.jpg"
"803","19","1.3","0.2","2.9","Sawi tanah segar","https://distan.sukabumikota.go.id/wp-content/uploads/2016/01/IMG_20130731_171016-e1452758317382.jpg"
"804","92","0.5","1.1","22.4","Sawo","https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2022/02/18/manfaat-makan-buah-sawojpg-20220218054230.jpg"
"805","29","0.7","0.6","5","Sayur asem","https://kbu-cdn.com/dk/wp-content/uploads/sayur-asem-betawi.jpg"
"806","49","1.7","0.3","9.8","Sayur bunga pepaya","https://img.okezone.com/content/2016/08/11/298/1461224/resep-tumis-bunga-pepaya-anti-pahit-FVC55ioetB.jpg"
"807","27","1.3","2","1","Sayur sop","https://www.astronauts.id/blog/wp-content/uploads/2022/07/Resep-Sayur-Sop-Bening-Enak-dan-Gurih-Cocok-Saat-Tubuh-Kurang-Fit-1024x683.jpg"
"808","67","5.2","2.9","5.1","Sayur umbut kelapa","https://cdn0-production-images-kly.akamaized.net/H6v-Vuj_s2NuBQ1JVdAtUOraaOI=/0x0:998x562/469x260/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3603077/original/021559400_1634270571-shutterstock_2045298773.jpg"
"809","57","5.4","2.6","3.1","Sayur umbut rotan","https://img-global.cpcdn.com/recipes/02702f896cf4ff96/680x482cq70/umbut-rotan-foto-resep-utama.jpg"
"810","15","1.2","0.2","2.9","Selada","https://www.batamfresh.com/wp-content/uploads/2015/12/Selada-Keriting.jpg"
"811","17","1.7","0.3","3","Selada Air","https://cdn0-production-images-kly.akamaized.net/B_tax3ztCLedJZHexDnJ4iL3jjE=/1x66:1000x629/1200x675/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3467088/original/065324800_1622175744-shutterstock_1891465237.jpg"
"812","20","1","0.1","4.6","Seledri","https://images.bisnis.com/posts/2021/11/08/1463244/seledri.jpg"
"813","28","0.5","0.2","6.9","Semangka","https://cdn.timesmedia.co.id/images/2018/10/03/Semangka-Merah.jpg"
"814","192.5","4.5","6","30.3","Semur Jengkol ","https://assets.pikiran-rakyat.com/crop/0x135:1080x1215/x/photo/2020/11/25/1187166638.jpg"
"815","298","8","23.8","48.9","Serbuk Coklat","https://static.sehatq.com/content/review/image/1622196432.jpeg"
"816","88","3.2","8","0.8","Shabu-shabu","https://drive.google.com/file/d/1LZOGoU3M3XcPbU5_HaAZ26ybCTbiTXpT/view?usp=sharing"
"817","81","5.1","4.5","5.1","rotan muda","https://cdn.yummy.co.id/content-images/images/20210218/Nx9961dOuX853cCpRzqB4Vx1QrnG3P8A-31363133363139383438d41d8cd98f00b204e9800998ecf8427e.jpg?x-oss-process=image/resize,w_600,h_600,m_fixed,image/format,webp"
"818","285","1","18","28","Singkong Goreng ","https://sweetrip.id/wp-content/uploads/2022/04/singkong.jpeg"
"819","146","1.2","0.3","34.7","Singkong kukus","https://asset.kompas.com/crops/5kSIoZRz5urTHMM1PdoIQ64E0zU=/0x0:996x664/750x500/data/photo/2021/08/21/61208628cd52c.jpg"
"820","173","0.5","0.1","42.5","Singkong tape","https://image-cdn.medkomtek.com/KWOw6uO2QBAVuCumxbrxIkbIIek=/1200x675/smart/klikdokter-media-buckets/medias/2321509/original/051458700_1606124573-Awas-Kebanyakan-Makan-Tape-Singkong-Bikin-Keputihan-shutterstock_1790685980.jpg"
"821","95.3","4.4","2.2","14.4","Siomay ","https://awsimages.detik.net.id/community/media/visual/2021/11/17/resep-siomay-ayan-jamur_43.jpeg?w=1200"
"822","65","1","0.3","16.3","Sirsak","https://assets.pikiran-rakyat.com/crop/0x0:0x0/x/photo/2021/09/20/3327403627.jpeg"
"823","213","0","0","55","Sirup","https://ik.trn.asia/uploads/2023/03/1679317359376.jpeg"
"824","71","7.5","3.6","2.2","Sop buntut masakan","https://img-global.cpcdn.com/recipes/91727f982ad54daa/1200x630cq70/photo.jpg"
"825","49","5.8","0.5","5.3","Sop daging sapi masakan","https://img.okezone.com/content/2020/02/27/298/2175054/resep-sayur-sop-daging-masakan-rumahan-paling-populer-24WHr0ACJo.jpg"
"826","68","9","1.9","3.7","Sop kaki sapi masakan","https://www.ruparupa.com/blog/wp-content/uploads/2021/06/Screen-Shot-2021-06-21-at-14.11.27.png"
"827","34","5.5","0.8","1.1","Sop kambing masakan","https://asset.kompas.com/crops/4BopB2so0iCh5Dj_6QkB41md3B0=/3x0:700x465/750x500/data/photo/2021/01/15/6000de7b45e69.jpg"
"828","12","0.5","0.1","2","Sop Kool","https://gallery-jateng.poskota.co.id/storage/Foto/2020/1608103380_1-org.png"
"829","15","0.6","0.1","3.1","Sop Kool dan Wortel","https://img-global.cpcdn.com/recipes/8adcb73d8f012620/680x482cq70/sop-kol-simple-foto-resep-utama.jpg"
"830","127.5","2.6","9.4","8.3","Soto dengan Daging","https://img.kurio.network/mjtADdO0Q-nnAohGaTqVBvp8rMc=/1200x1200/filters:quality(80)/https://kurio-img.kurioapps.com/21/03/01/0bfa7a3d-28f6-440f-907b-def23ccb96d9.jpe"
"831","92","11.8","4.3","1.4","Soto jeroan masakan","https://awsimages.detik.net.id/community/media/visual/2022/03/15/resep-soto-jeroan-sapi_43.jpeg?w=1200"
"832","117.1","0.4","8.6","9.6","Soto tanpa Daging ","https://resepkoki.id/wp-content/uploads/2019/11/Soto-Ayam-Bening.jpg"
"833","139","7.4","2.1","22.6","Spaghetti","https://images.immediate.co.uk/production/volatile/sites/30/2022/09/Spicy-tomato-spaghetti-caf3053.jpg"
"834","101","1.7","0.6","35.2","Srikaya","https://images.tokopedia.net/blog-tokopedia-com/uploads/2021/02/Manfaat-Buah-Srikaya-untuk-Kesehatan.jpg"
"835","75","5.6","0.4","12.2","Sukiyaki masakan","https://www.masakapahariini.com/wp-content/uploads/2022/05/sukiyaki-praktis.jpg"
"836","119","1.4","0.2","28.1","Sukun muda segar","https://blog.titipku.com/wp-content/uploads/2019/08/27891195_273863213147902_7929265216242581504_n-300x300.jpg"
"837","126","1.6","0.2","24.5","Sukun tua segar","https://cf.shopee.co.id/file/f43b5d5a9dd930d9954b304579ed3865"
"838","513","24.6","30","36.2","Susu bubuk","https://asset.kompas.com/crops/JH48SvD1Mh2-p1G2lmViLdqVQ3c=/0x0:997x665/750x500/data/photo/2022/07/13/62ce704885550.jpg"
"839","64","4.3","2.3","6.6","Susu Kambing","https://cdn.hellosehat.com/2019/04/0301a50d-shutterstock_1082562986-e1616553170498.jpg?w=828&q=75"
"840","41","3.5","2.5","5","Susu Kedelai","https://www.astronauts.id/blog/wp-content/uploads/2022/11/Ini-Keunggulan-Susu-Kedelai-Dibanding-Susu-Sapi-yang-Tidak-Banyak-Orang-Tahu-1200x900.jpg"
"841","336","8.2","10","55","Susu Kental Manis","https://asset.kompas.com/crops/C220cRbRPu0EoI8SMHWr0HeFGuU=/0x0:750x500/750x500/data/photo/2022/06/03/6299dc0edf868.jpg"
"842","138","7","7.9","9.9","Susu Kental Tak Manis","https://res.cloudinary.com/dk0z4ums3/image/upload/v1627294463/attached_image/menakar-jumlah-kalori-kental-manis.jpg"
"843","160","6.3","12","7.1","Susu Kerbau","https://img.okezone.com/content/2018/06/01/481/1905351/tak-kalah-dari-sapi-minum-susu-kerbau-bisa-turunkan-kolesterol-jahat-xdwHF7iYmc.jpeg"
"844","61","3.2","3.5","4.3","Susu Sapi","https://awsimages.detik.net.id/community/media/visual/2022/01/16/ciri-ciri-susu-sapi-segar-sudah-basi-1.jpeg?w=1200"
"845","36","3.5","0.1","5.1","Susu Skim (tak berlemak)","https://www.frieslandcampinainstitute.com/uploads/sites/23/2023/01/Bottle-and-glass-of-milk-1540x1540-1.jpg"
"846","359","35.6","1","52","Susu skim bubuk","https://nilaigizi.com/assets/images/produk/produk_1535867844.jpg"
"847","36","3.5","0.1","5.1","Susu skim segar","https://ceklist.id/wp-content/uploads/2023/02/Merk-Susu-Skim.jpg"
"848","68","7.8","4.6","1.6","Tahu","https://asset.kompas.com/crops/uYkv1kqUtpcan5FRV1iCLgCWf40=/0x0:1000x667/750x500/data/photo/2021/07/19/60f51d62438f6.jpg"
"849","115","9.7","8.5","2.5","Tahu goreng","https://img-global.cpcdn.com/recipes/33285f91f3b22e50/1200x630cq70/photo.jpg"
"850","328","12.6","19.9","24.6","Tahu telur","https://resepkoki.id/wp-content/uploads/2021/09/Resep-Tahu-Telur.jpg"
"851","120","1.5","0.3","28.2","Talas bogor kukus","https://img-global.cpcdn.com/recipes/efaf364743906d68/680x482cq70/urab-talas-bogor-kukus-foto-resep-utama.jpg"
"852","163","2.3","0.5","36.4","Talas pontianak segar","https://idnmedis.com/wp-content/uploads/2020/05/talas-pontianak.jpg"
"853","120","1.5","0.3","28.2","Tales kukus","https://img-global.cpcdn.com/recipes/4d7f0cb55d14e0f7/1200x630cq70/photo.jpg"
"854","98","1.9","0.2","23.7","Tales mentah","https://asset.kompas.com/crops/vYFaxgHARhcHnYdEFwCFjqrKG-I=/0x7:640x434/780x390/data/photo/2020/12/21/5fe0650372553.jpeg"
"855","166","10.4","4.9","24.1","Taoco","https://asset-a.grid.id/crop/0x0:0x0/780x800/photo/bobofoto/original/4090_bumbu-taoco-hasil-fermentasi-kedelai-foto-resepkokiid.jpg"
"856","88","3.2","2.1","14","Taoge goreng","https://img.kurio.network/bmizo0RfhrurmaxfSXqouGMMD2s=/1200x900/filters:quality(80)/https://kurio-img.kurioapps.com/21/03/26/55ee220c-cf46-492e-8d45-58bc5fd972b2.jpe"
"857","76","9","2.6","6.4","Taoge kacang kedelai segar","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/10/9/b10822c1-c409-49e0-af47-21f97ea066ce.jpg"
"858","28","3","0.8","4","Taoge seduh","https://cdn0-production-images-kly.akamaized.net/-77hgKOWZanv0lvl_cqqeAG1VZo=/303x0:1636x1333/1200x1200/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3330261/original/062050000_1608607406-tumisan.jpg"
"859","34","3.7","1.2","4.3","Taoge segar","https://res.cloudinary.com/dk0z4ums3/image/upload/v1630045137/attached_image/di-balik-manfaat-toge-kenali-bahaya-dan-cara-mengonsumsinya.jpg"
"860","99","1.7","0.3","22.4","Tapai beras","https://assets-a1.kompasiana.com/items/album/2018/12/14/gambut-2-5c13825843322f55871e7493.jpg?t=o&v=780"
"861","166","3.8","1","34.4","Tapai ketan hitam","https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2022/11/14105431/Adakah-Manfaat-Tape-Ketan-Hitam-bagi-Kesehatan-Ini-Faktanya.jpg"
"862","172","3","0.5","37.5","Tapai ketan putih","https://assets.pikiran-rakyat.com/crop/0x0:0x0/x/photo/2022/05/16/275251457.jpg"
"863","169","1.4","0.3","40.2","Tapai singkong","https://res.cloudinary.com/dk0z4ums3/image/upload/v1674095060/attached_image/7-manfaat-tape-singkong-untuk-kesehatan-yang-perlu-diketahui.jpg"
"864","25","4.6","0.4","3","Tebu Terubuk","https://www.mongabay.co.id/wp-content/uploads/2022/03/Sayur-lilin1-768x512.jpg"
"865","132","19.5","0.7","67.8","Teh","https://cdn1-production-images-kly.akamaized.net/0mr7Bl0tJoy6whDPHW46kSVfb_k=/973x0:4142x3169/1200x1200/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/2981642/original/004479000_1575020680-peppermint-tea-on-teacup-1417945.jpg"
"866","300","28.3","4.8","53.6","Teh hijau daun kering","https://nilaigizi.com/assets/images/produk/produk_1535874581.jpg"
"867","299","24.1","3.5","59","Teh melati daun kering","https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/grid/original/63018_teh-melati.jpg"
"868","34","2","0.1","7.9","Tekokak","https://redaksi.inibaru.id/nuploads/4/takokak2.jpg"
"869","294","8.3","1.7","72.6","Tekokak kering","https://m.andrafarm.com/_andra_farm/gambar_kelompok/a158.jpg"
"870","53","1.9","0.9","9.4","Tekwan","https://cdn0-production-images-kly.akamaized.net/j6uieBQwJPfQO1YqUyADA34MfBA=/0x355:667x731/1200x675/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3402174/original/073058800_1615863502-shutterstock_1597851637.jpg"
"871","162","12.8","11.5","0.7","Telur Ayam","https://asset.kompas.com/crops/WYVtX9H9wYlXZDwLmMqHiw2ZJc4=/0x7:740x500/750x500/data/photo/2020/11/13/5fae4aae98da3.jpg"
"872","361","19.3","31.9","0.7","Telur Ayam bagian kuning","https://assets.hops.id/crop/0x0:0x0/750x500/webp/photo/hops/2020/08/different-egg-yolk-colors.jpg"
"873","50","10.8","0","0.8","Telur Ayam bagian putih","https://res.cloudinary.com/dk0z4ums3/image/upload/v1539314113/attached_image/beragam-khasiat-putih-telur-yang-bisa-didapatkan-tubuh.jpg"
"874","383","15.1","32.9","8.3","Telur Ayam ceplok","https://asset.kompas.com/crops/iCoT-Kr0xhu1V1MGOEhihIfgbYk=/0x0:498x332/750x500/data/photo/2020/02/07/5e3d3ae57251e.jpg"
"875","251","16.3","19.4","1.4","Telur Ayam dadar","https://awsimages.detik.net.id/community/media/visual/2022/05/07/resep-telur-dadar-ayam_43.jpeg?w=700&q=90"
"876","179","13.6","13.3","4.4","Telur ayam kampung ","https://asset.kompas.com/crops/2pq3Gh9tB33koJG0i3C9Bd65utQ=/0x0:1000x667/750x500/data/photo/2020/07/11/5f0970bc01fd5.jpg"
"877","386","17","35","0.8","Telur bebek bagian kuning segar","https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2020/09/24/2217151674.jpg"
"878","54","11","0","0.8","Telur Bebek bagian putih","https://m.ftscrt.com/food/d6ddfb94-7dad-4739-a886-7aa119947f16_lg_sq.jpg"
"879","320","15.1","30.5","0.9","Telur Bebek ceplok","https://statik.tempo.co/data/2020/06/02/id_942491/942491_720.jpg"
"880","301","20","23.7","0","Telur Bebek dadar","https://cdn0-production-images-kly.akamaized.net/1WivGEoDIspEllYaxZHrpqkjEYQ=/1200x675/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/2468104/original/014966900_1543254943-resep-dadar-telur-bebek-sayur-enak-dan-tidak-amis.jpg"
"881","195","13.6","13.6","1.4","Telur Bebek asin","https://asset.kompas.com/crops/2pq3Gh9tB33koJG0i3C9Bd65utQ=/0x0:1000x667/750x500/data/photo/2020/07/11/5f0970bc01fd5.jpg"
"882","116","10.7","7","1.6","Telur burung puyuh segar","https://img.celebrities.id/okz/700/5Mzp26/master_j6A38lc90K_1541_telur_burung_puyuh.jpg"
"883","144","12","10.2","0","Telur Penyu","https://awsimages.detik.net.id/community/media/visual/2020/07/02/telur-penyu-4.jpeg?w=700&q=90"
"884","328","18.4","23.2","12.8","Tempe Goreng ","https://asset.kompas.com/crops/tnGS6LHPv4vxzDYTS-JJdLXBrjo=/0x41:1000x708/1200x800/data/photo/2020/04/01/5e841eccea33c.jpg"
"886","212","17.5","10","12.9","Tempe kacang belimbing","https://img.mbizmarket.co.id/products/thumbs/800x800/2020/12/03/c8d8e10380091aadfd2bbb85c05ad2a3.jpg"
"887","143","12","5.5","11.4","Tempe kedelai + jagung","https://assets-a1.kompasiana.com/items/album/2020/11/18/u2-jpg-5fb531c43a700371b34a9672.jpg"
"888","350","24.5","26.6","10.4","Tempe kedelai murni goreng","https://media.hitekno.com/thumbs/2020/02/24/21141-ilustrasi-tempe-goreng-shutterstock/730x480-img-21141-ilustrasi-tempe-goreng-shutterstock.jpg"
"889","201","20.8","8.8","13.5","Tempe kedelai murni mentah","https://asset-a.grid.id/crop/0x0:0x0/x/photo/2021/05/21/1308867495jpg-20210521022319.jpg"
"890","240","6","2.7","49.3","Tempe Sayur ","https://fibercreme.com/wp-content/uploads/2021/05/tempe-lombok-ijo-santan_.jpg"
"891","110","1.7","1.3","21.9","Tempoya","https://upload.wikimedia.org/wikipedia/commons/d/da/Tempoyak_Ikan_Patin_2.JPG"
"892","126","1.1","2.2","25.7","Tempuyak","https://down-id.img.susercontent.com/file/ae41014cc406b3192238f3c70b27ab96"
"893","364","7","0.5","80","Tepung Beras","https://assets-a1.kompasiana.com/items/album/2020/02/28/manfaat-tepung-beras-5e58bf75097f361834666d32.jpg"
"894","353","0.8","1.7","83.6","Tepung Ganyong","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/2/20/11ed2c3a-4cbf-46c9-a1f6-cfc419aae9b4.jpg"
"895","363","1.1","0.5","88.2","Tepung Gaplek","https://img.freepik.com/free-photo/top-view-white-flour-inside-plate-white-background-flour-dust-dough-bake-raw_140725-74825.jpg?w=1060&t=st=1684235485~exp=1684236085~hmac=1d60bc879ed765bb275e9c93fe0d3b1490efdda75be5144d6517751fab70be00"
"896","316","60.1","6.5","22.4","Tepung Ikan","https://unair.ac.id/wp-content/uploads/2021/05/Ilustrasi-oleh-Solusiternak-ID.jpg"
"897","355","9.2","3.9","73.7","Tepung Jagung Kuning","https://thumbs.vdvc.id/olret/images/original/2022/07/21/62d900a97984b-manfaat-tepung-jagung_olret.jpg"
"898","355","9.2","3.9","73.7","Tepung jagung putih","https://images.tokopedia.net/img/cache/500-square/product-1/2020/4/30/100792539/100792539_dc308d17-cad0-4f85-af2e-44b564a788e4_512_372.jpg"
"899","388","19","7.5","61.2","Tepung Jalejo","https://tabloidsinartani.com/uploads/news/images/inline/211206131405-209.jpg"
"900","347","35.9","20.6","29.9","Tepung Kacang Kedelai","https://www.melatiputrajaya.com/wp-content/uploads/2021/01/Tepung-Kedelai-sumber-SehatQ.jpg"
"901","347","0.3","0.1","85.6","Tepung Kentang","https://s1.bukalapak.com/bukalapak-kontenz-production/content_attachments/57746/original/kentang.jpg"
"902","350","1.2","0.6","85","Tepung Mocaf","https://akcdn.detik.net.id/visual/2021/09/13/ilustrasi-ini-ya-tepung-mocaf_169.jpeg?w=650"
"903","338","2.9","0.4","80.6","Tepung Pisang","https://ik.imagekit.io/10tn5i0v1n/article/ab3eb1d96440ad0ca0329136ecf5a4aa.jpeg"
"904","353","0.7","0.2","84.7","Tepung Sagu","https://asset.kompas.com/crops/FkVwSp5C8ixb-J9dHKbvSD9RjUw=/32x0:1000x645/750x500/data/photo/2022/03/14/622ee03456a21.jpg"
"905","326","4","0.4","76.7","Tepung Sente","https://foto.kontan.co.id/biGUfj1ASo_mL-YullfGPl08lxM=/smart/2021/05/21/2111715002p.jpg"
"906","363","1.1","0.5","88.2","Tepung singkong/ Tapioka","https://jakarta.akurat.co/storage/2023/05/tentang-tepung-tapioka.jpg"
"907","353","2.9","0.5","84.4","Tepung Sukun","https://www.static-src.com/wcsstore/Indraprastha/images/catalog/full//103/MTA-9417298/lingkar-organik_lingkar-organik_full01.jpg"
"908","509","24.6","30","36.2","Tepung Susu","https://sc04.alicdn.com/kf/HTB15ytoKXXXXXawXXXXq6xXFXXXq.jpg"
"909","365","8.9","1.3","77.3","Tepung Terigu","https://s3.bukalapak.com/attachment/344332/kandungan_tepung_terigu_image_1.jpg"
"910","354","2.8","0.6","84.4","Tepung Ubi Ungu","https://www.static-src.com/wcsstore/Indraprastha/images/catalog/full//88/MTA-24103752/no_brand_tepung_organik_tepung_ubi_ungu_100gr_bubur_bayi_sehat_organic_rice_flour_murah_full01_r3k7h2n1.jpg"
"911","155","22.3","2.9","9.9","Terasi","https://asset.kompas.com/crops/jBGO_GPXiL6zxMtzfNerNGedvMY=/24x0:714x460/750x500/data/photo/2020/03/20/5e74a8155e288.jpg"
"912","191","33.1","3.6","6.6","Terasi dobo","https://nilaigizi.com/assets/images/produk/produk_1537342126.jpg"
"913","174","30","3.5","3.5","Terasi Merah","https://asset.kompas.com/crops/kNzoeQXIRa-V9FFtm9ZWeL0o4js=/48x79:928x666/750x500/data/photo/2022/06/07/629ef2189a7d5.jpg"
"914","365","23.7","22.3","17.5","Teri balado masakan","https://t-2.tstatic.net/medan/foto/bank/images/Resep-Balado-Teri-Kacang.jpg"
"915","462","39.1","32.4","3.5","Teripang dendeng mentah","https://nilaigizi.com/assets/images/produk/produk_1535784851.jpg"
"916","24","1.1","0.2","5.5","Terong","https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2022/11/10051516/5-manfaat-terong-ungu-yang-baik-bagi-kesehatan-halodoc.jpg"
"917","285","4.3","25.7","9.5","Terong + Oncom makanan","https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2018/11/01/3283397597.jpg"
"918","39","2.3","1.9","2","Terong Asam","https://specialtyproduce.com/sppics/15816.png"
"919","23","1.8","0.1","4.9","Terong kukus","https://1.bp.blogspot.com/-Geazm3gHNOw/WrJfbbzv9XI/AAAAAAAACe0/ivjlGyMEIuQKPKORmHkPF9SIluhx0Ad5ACLcBGAs/s1600/photo.jpg"
"920","28","1.1","0.2","5.5","Terong segar","https://img.lovepik.com/photo/20211119/medium/lovepik-fresh-purple-eggplant-picture_500177124.jpg"
"921","25","2.1","0.1","5.3","Terung panjang","https://www.tanamlah.com/wp-content/uploads/cara-tanam-terung-109.jpg"
"922","23","1.8","0.1","4.9","Terung panjang kukus","https://i1.wp.com/dailymakan.com/wp-content/uploads/2022/02/TERUNG-KUKUS-ALA-KOREA-6.jpg?ssl=1"
"923","392","5.4","28.5","28.4","Toge -Tahu makanan","https://awsimages.detik.net.id/community/media/visual/2021/09/21/resep-tumis-tahu-kuning-dan-tauge.jpeg?w=1200"
"924","93.6","4.4","1.8","15.1","Toge Goreng ","https://akcdn.detik.net.id/community/media/visual/2019/04/22/de16ca5c-a9d9-4197-a567-b818b1d59d94.jpeg?w=1208"
"925","23","2.9","0.2","4.1","Toge kacang ijo","https://www.faunadanflora.com/wp-content/uploads/2016/11/Cara-Budidaya-Toge-Dengan-Mudah-Dan-Cepat-Panen.jpg"
"926","35","5","0.2","5.8","Toge kacang tunggak","https://tanahkaya.com/wp-content/uploads/2019/03/Kecambah-Gandum.jpg"
"927","67","9","2.6","6.4","Toge kedelai","https://arafuru.com/wp-content/uploads/2014/07/cara-membuat-tauge.jpg"
"928","20","1","0.2","3.5","Tomat air (juice) segar","https://assets.ayobandung.com/crop/0x0:0x0/750x500/webp/photo/2022/04/05/2356668642.jpeg"
"929","20","1","0.3","4.2","Tomat Masak","https://ik.imagekit.io/dcjlghyytp1/2020/01/tomatoes-5356_1920-1.jpg?tr=f-auto"
"930","24","1.3","0.5","4.7","Tomat merah segar","https://pasarsegar.co.id/wp-content/uploads/2021/02/tomat-merah.jpg"
"931","24","2","0.7","3.3","Tomat muda segar","https://blog.sayurbox.com/wp-content/uploads/2020/01/tomato-4441117_1920-595x334.jpg"
"932","189","11.3","15.7","0.6","Tumis bandeng","https://img.okezone.com/content/2018/04/26/298/1891625/kacang-panjang-tumis-tauge-dan-bandeng-bumbu-acar-menu-makan-siang-yang-sempurna-fPgLm3B8Js.jpg"
"933","48","1.4","4.2","2.6","Tumis bayam bersantan","https://cdn1-production-images-kly.akamaized.net/4a0ttXDkFeMMNthY5iFfBhug3Ys=/1200x675/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3437424/original/069907400_1619146736-Bobor_Bayam_Jagung.jpg"
"934","186","1.9","0.2","44.3","Ubi Cilembu","https://assets-a1.kompasiana.com/items/album/2021/11/11/img-20211111-wa0043-618cbcd606310e41062eaf72.jpg"
"935","160","3.7","1.3","55.3","Ubi Jalar Goreng ","https://resepkoki.id/wp-content/uploads/2022/03/Resep-Ubi-Goreng.jpg"
"936","100","0.7","0.3","23.8","Ubi jalar kuning kukus","https://img-global.cpcdn.com/recipes/96d4a66b6b3523c4/1200x630cq70/photo.jpg"
"937","119","0.5","0.4","25.1","Ubi jalar kuning segar","https://cf.shopee.co.id/file/d76a579e3447ec85dbf02a105df60529"
"938","83","1.5","0.2","18.8","Ubi jalar manis segar","https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2018/09/27/3387667169.jpg"
"939","123","1.8","0.7","27.9","Ubi Jalar Merah","https://akcdn.detik.net.id/visual/2020/11/23/ilustrasi-ubi-ungu-1_169.jpeg?w=650"
"940","123","1.8","0.7","27.9","Ubi Jalar Putih","https://cdn.idntimes.com/content-images/community/2019/06/white-sweet-potatoes-1296x728-7ec7f00d7808a28366c0e5cf1c95d104.jpg"
"941","114","1.4","9.6","25.6","Ubi Jalar Rebus","https://d1bpj0tv6vfxyp.cloudfront.net/articles/807337_27-11-2020_8-6-29.jpeg"
"942","184","1.4","0.3","22.5","Ubi Jalar Sayur","https://assets.promediateknologi.id/crop/0x0:0x0/750x500/webp/photo/jawapos/2022/11/daun-ubi-jalar.jpg"
"943","108","0.5","0.4","25.6","Ubi jalar tinta/ kemayung","https://o-cdn-cas.sirclocdn.com/parenting/images/ubi-jalar_lllsrRt.width-800.format-webp.webp"
"944","165","0.9","0.2","39.8","Ubi jalar tinta/ kemayung kukus","https://cdn.idntimes.com/content-images/community/2019/06/purple-yam-ftr-f836c41ea4cc37b95697e80a21b109e1.jpg"
"945","82","5.8","1.3","11.7","Uceng/ bunga melinjo segar","https://assets.pikiran-rakyat.com/crop/0x0:0x0/750x500/photo/2022/07/04/2328640728.jpg"
"946","56","11.4","0.6","1.2","Udang besar segar","https://pasarkan.kaltaraprov.go.id/images/900/800/210829115219655ef78596-338e-4fe7-8f87-331786b072b3.jpg"
"947","81","16.5","0.3","3","Udang galah segar","https://static.wixstatic.com/media/bcf5ea_c77ded4f24e741db9aa545a1b425dbc7~mv2.jpg/v1/fill/w_640,h_352,al_c,lg_1,q_80,enc_auto/bcf5ea_c77ded4f24e741db9aa545a1b425dbc7~mv2.jpg"
"948","295","62.4","2.3","1.8","Udang kering","https://img.lovepik.com/photo/20211207/medium/lovepik-dried-shrimp-picture_501573420.jpg"
"949","278","62.6","4.1","2.2","Udang kering mentah","https://cf.shopee.co.id/file/49eaffdb18468e87339980ffab3d60c9"
"950","273","47.8","3.8","12.5","Udang papay mentah","https://img-global.cpcdn.com/recipes/c9f87393e4cf6300/680x482cq70/sambel-goreng-udang-rebon-udang-papay-foto-resep-utama.jpg"
"951","91","21","0.2","0.1","Udang segar","https://asset.kompas.com/crops/z1Urz8LH3HtS9_TFNYDe-y7O2BQ=/0x0:1280x853/750x500/data/photo/2022/04/09/6250f722f0f82.jpg"
"952","380","11.9","30.3","14.9","Ulat sagu panggang","https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,w_640/v1577185515/rd2me1ecjkzvtscug50l.jpg"
"953","241","5.8","21.6","5.8","Ulat sagu segar","https://res.cloudinary.com/dk0z4ums3/image/upload/v1643715515/attached_image/6-manfaat-ulat-sagu-bagi-kesehatan-yang-sayang-untuk-dilewatkan.jpg"
"954","120","2.8","0.5","82.3","Umbi Uwi segar","https://media.istockphoto.com/id/1150739645/id/foto/tumpukan-ubi-ungu-manis-segar-atau-kentang-pemandangan-atas.jpg?s=612x612&w=0&k=20&c=zKPj_hQiEjrW6EP_Ed8VhhlTaNvy-US_U-ToUlMm6HY="
"955","34","2.4","0.3","5.5","Umbut rotan","https://kooliner.com/blog/wp-content/uploads/2016/05/juhuumbutrotan4.jpg"
"956","130","14","7.2","1.5","Usus Sapi","https://awsimages.detik.net.id/community/media/visual/2020/07/24/usus-sapi.jpeg?w=724"
"957","568","19.3","51.1","18.1","Wijen","https://res.cloudinary.com/dk0z4ums3/image/upload/v1631251653/attached_image/mengulik-manfaat-biji-wijen-untuk-kesehatan.jpg"
